locus_tag	ftype	length_bp	gene	EC_number	COG	product
AMANMOLG_01487	CDS	891	uppS	2.5.1.86	COG0020	Decaprenyl diphosphate synthase
AMANMOLG_01488	CDS	429				hypothetical protein
AMANMOLG_01489	CDS	393	zur		COG0735	Zinc uptake regulation protein
AMANMOLG_01490	CDS	408	smtB		COG0640	HTH-type transcriptional repressor SmtB
AMANMOLG_01491	CDS	1455	glyQS	6.1.1.14	COG0423	Glycine--tRNA ligase
AMANMOLG_01492	CDS	1848				putative PPE family protein PPE40
AMANMOLG_01493	CDS	1869				putative PPE family protein PPE40
AMANMOLG_01494	CDS	1269				putative PPE family protein PPE38
AMANMOLG_01495	CDS	315	esxJ_1			ESAT-6-like protein EsxJ
AMANMOLG_01496	CDS	285	esxN			ESAT-6-like protein EsxN
AMANMOLG_01497	CDS	1269				putative PPE family protein PPE38
AMANMOLG_01498	CDS	174				hypothetical protein
AMANMOLG_01499	CDS	1482	plcA	3.1.4.3	COG3511	Phospholipase C 1
AMANMOLG_01500	CDS	1566	plcB	3.1.4.3	COG3511	Phospholipase C 2
AMANMOLG_01501	CDS	1554	plcC	3.1.4.3	COG3511	Phospholipase C 3
AMANMOLG_01502	CDS	327				hypothetical protein
AMANMOLG_01503	CDS	297	esxP			ESAT-6-like protein EsxP
AMANMOLG_01504	CDS	285	esxO			ESAT-6-like protein EsxO
AMANMOLG_01505	CDS	1983				hypothetical protein
AMANMOLG_01506	CDS	1296	dgt		COG0232	Deoxyguanosinetriphosphate triphosphohydrolase-like protein
AMANMOLG_01507	CDS	1920	dnaG	2.7.7.-	COG0358	DNA primase
AMANMOLG_01508	CDS	294				hypothetical protein
AMANMOLG_01509	CDS	435				hypothetical protein
AMANMOLG_01510	tRNA	74				tRNA-Asn(gtt)
AMANMOLG_01511	CDS	1077				hypothetical protein
AMANMOLG_01512	CDS	2889	mmpL9			putative transport protein MmpL9
AMANMOLG_01513	CDS	285				hypothetical protein
AMANMOLG_01514	CDS	957				hypothetical protein
AMANMOLG_01515	CDS	1119				hypothetical protein
AMANMOLG_01516	CDS	969				hypothetical protein
AMANMOLG_01517	CDS	690	cysE	2.3.1.30	COG1045	Serine acetyltransferase
AMANMOLG_01518	CDS	903	cysK1	2.5.1.47	COG0031	O-acetylserine sulfhydrylase
AMANMOLG_01519	CDS	1614	stp			Multidrug resistance protein Stp
AMANMOLG_01520	CDS	1647	mez	1.1.1.38	COG0281	Putative malate oxidoreductase [NAD]
AMANMOLG_01521	CDS	387				hypothetical protein
AMANMOLG_01522	CDS	528	lppP			Putative lipoprotein LppP
AMANMOLG_01523	CDS	1548	narK_1		COG2223	Nitrate/nitrite transporter NarK
AMANMOLG_01524	CDS	1149				putative PE family protein PE23
AMANMOLG_01525	CDS	492				hypothetical protein
AMANMOLG_01526	CDS	1896			COG1122	putative ABC transporter ATP-binding protein
AMANMOLG_01527	CDS	228			COG1122	putative ABC transporter ATP-binding protein
AMANMOLG_01528	CDS	849			COG0619	putative protein
AMANMOLG_01529	CDS	447	asnC		COG1522	Regulatory protein AsnC
AMANMOLG_01530	CDS	774		3.5.3.18	COG1834	N(G),N(G)-dimethylarginine dimethylaminohydrolase
AMANMOLG_01531	CDS	666	rocD2	2.6.1.13		Ornithine aminotransferase 2
AMANMOLG_01532	CDS	546	rocD	2.6.1.13	COG4992	Ornithine aminotransferase
AMANMOLG_01533	CDS	1398	yhdG_2		COG0531	putative amino acid permease YhdG
AMANMOLG_01534	CDS	879			COG0589	Universal stress protein
AMANMOLG_01535	CDS	1323				hypothetical protein
AMANMOLG_01536	CDS	825	araQ_1		COG0395	L-arabinose transport system permease protein AraQ
AMANMOLG_01537	CDS	873	ugpA_1		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
AMANMOLG_01538	CDS	1518				hypothetical protein
AMANMOLG_01539	CDS	1374				hypothetical protein
AMANMOLG_01540	CDS	855			COG2128	putative protein
AMANMOLG_01541	CDS	270				hypothetical protein
AMANMOLG_01542	CDS	597				hypothetical protein
AMANMOLG_01543	CDS	342				hypothetical protein
AMANMOLG_01544	CDS	153				hypothetical protein
AMANMOLG_01545	CDS	168				hypothetical protein
AMANMOLG_01546	CDS	126				hypothetical protein
AMANMOLG_01547	CDS	456	xerC_1			Tyrosine recombinase XerC
AMANMOLG_01548	tRNA	75				tRNA-Met(cat)
AMANMOLG_01549	CDS	93				hypothetical protein
AMANMOLG_01550	CDS	333				hypothetical protein
AMANMOLG_01551	CDS	717				hypothetical protein
AMANMOLG_01552	CDS	216				hypothetical protein
AMANMOLG_01553	CDS	159				hypothetical protein
AMANMOLG_01554	CDS	822			COG1073	putative protein
AMANMOLG_01555	CDS	426				hypothetical protein
AMANMOLG_01556	CDS	264				hypothetical protein
AMANMOLG_01557	CDS	1290			COG4908	putative protein
AMANMOLG_01558	CDS	210				hypothetical protein
AMANMOLG_01559	CDS	924				hypothetical protein
AMANMOLG_01560	CDS	243				putative protein
AMANMOLG_01561	CDS	660	cut2	3.1.1.74		putative cutinase cut2
AMANMOLG_01562	CDS	819		3.-.-.-		putative metallo-hydrolase
AMANMOLG_01563	CDS	1944	htpG		COG0326	Chaperone protein HtpG
AMANMOLG_01564	CDS	1068		1.-.-.-	COG0667	putative oxidoreductase
AMANMOLG_01565	CDS	453				putative protein
AMANMOLG_01566	CDS	903	dhmA1	3.8.1.5		Haloalkane dehalogenase 1
AMANMOLG_01567	CDS	639				hypothetical protein
AMANMOLG_01568	CDS	1164		4.4.1.13	COG1168	Putative cystathionine beta-lyase
AMANMOLG_01569	CDS	741				hypothetical protein
AMANMOLG_01570	CDS	225				hypothetical protein
AMANMOLG_01571	CDS	855	sseB	2.8.1.1	COG2897	Putative thiosulfate sulfurtransferase SseB
AMANMOLG_01572	CDS	234	lppO			Putative lipoprotein LppO
AMANMOLG_01573	CDS	849	cdh	3.6.1.26	COG2134	putative CDP-diacylglycerol pyrophosphatase
AMANMOLG_01574	CDS	1593			COG0025	putative Na(+)/H(+) exchanger
AMANMOLG_01575	CDS	693				putative protein
AMANMOLG_01576	CDS	1338		2.3.1.20		Putative diacyglycerol O-acyltransferase
AMANMOLG_01577	CDS	1296				hypothetical protein
AMANMOLG_01578	CDS	195				hypothetical protein
AMANMOLG_01579	CDS	849				hypothetical protein
AMANMOLG_01580	CDS	1299				hypothetical protein
AMANMOLG_01581	CDS	987	qorA_2	1.6.5.5	COG0604	Quinone oxidoreductase 1
AMANMOLG_01582	CDS	864	dcsG	6.3.3.5		Cycloserine biosynthesis protein DcsG
AMANMOLG_01583	CDS	933	ctaA	1.3.-.-		Heme A synthase
AMANMOLG_01584	CDS	786				hypothetical protein
AMANMOLG_01585	CDS	942	drrA_1	3.6.3.-		Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
AMANMOLG_01586	CDS	1776		2.4.1.-		Alpha-(1->6)-mannopyranosyltransferase
AMANMOLG_01587	CDS	735				hypothetical protein
AMANMOLG_01588	CDS	2541				hypothetical protein
AMANMOLG_01589	CDS	1194				hypothetical protein
AMANMOLG_01590	CDS	801	sufC		COG0396	Vegetative protein 296
AMANMOLG_01591	CDS	1254	csd	2.8.1.7	COG0520	putative cysteine desulfurase
AMANMOLG_01592	CDS	489	iscU		COG0822	Iron-sulfur cluster assembly scaffold protein IscU
AMANMOLG_01593	CDS	348				hypothetical protein
AMANMOLG_01594	CDS	1830	dmdC	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
AMANMOLG_01595	CDS	1113				hypothetical protein
AMANMOLG_01596	CDS	1974	ctpD	3.6.3.-	COG2217	putative cobalt/nickel-exporting P-type ATPase
AMANMOLG_01597	CDS	375	trxC_1		COG0526	Putative thioredoxin 2
AMANMOLG_01598	CDS	372	trxC_2		COG0526	Putative thioredoxin 2
AMANMOLG_01599	CDS	858		4.2.1.17	COG1024	putative enoyl-CoA hydratase echA12
AMANMOLG_01600	CDS	1629	ybiT		COG0488	putative ABC transporter ATP-binding protein YbiT
AMANMOLG_01601	CDS	192				hypothetical protein
AMANMOLG_01602	CDS	564				HTH-type transcriptional repressor
AMANMOLG_01603	CDS	2832	acn	4.2.1.3	COG1048	Aconitate hydratase A
AMANMOLG_01604	CDS	561				hypothetical protein
AMANMOLG_01605	CDS	1419	ripA	3.4.-.-	COG0791	Peptidoglycan endopeptidase RipA
AMANMOLG_01606	CDS	726	ripB	3.4.-.-	COG0791	Peptidoglycan endopeptidase RipB
AMANMOLG_01607	CDS	1134				hypothetical protein
AMANMOLG_01608	CDS	954			COG1721	putative protein
AMANMOLG_01609	CDS	1008				hypothetical protein
AMANMOLG_01610	CDS	924				hypothetical protein
AMANMOLG_01611	CDS	744	fabG1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG1
AMANMOLG_01612	CDS	810	inhA_2	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH]
AMANMOLG_01613	CDS	1035	hemH	4.99.1.1	COG0276	Ferrochelatase
AMANMOLG_01614	CDS	909				putative protein
AMANMOLG_01615	CDS	435				hypothetical protein
AMANMOLG_01616	CDS	1146			COG0330	putative protein
AMANMOLG_01617	CDS	357				hypothetical protein
AMANMOLG_01618	CDS	210	mutB_1	5.4.99.2	COG1884	putative methylmalonyl-CoA mutase large subunit
AMANMOLG_01619	CDS	1308				hypothetical protein
AMANMOLG_01620	CDS	759				hypothetical protein
AMANMOLG_01621	CDS	1848	mutA	5.4.99.2	COG1884	putative methylmalonyl-CoA mutase small subunit
AMANMOLG_01622	CDS	2253	mutB_2	5.4.99.2	COG1884	putative methylmalonyl-CoA mutase large subunit
AMANMOLG_01623	CDS	303	mazE4			putative antitoxin MazE4
AMANMOLG_01624	CDS	318	mazF4	3.1.-.-	COG2337	Endoribonuclease MazF4
AMANMOLG_01625	CDS	1005		3.6.-.-	COG1703	putative GTPase
AMANMOLG_01626	CDS	1287				hypothetical protein
AMANMOLG_01627	CDS	618				putative protein
AMANMOLG_01628	CDS	213			COG3360	Dodecin
AMANMOLG_01629	CDS	1029	pimF	2.4.-.-	COG0463	Putative glycosyltransferases
AMANMOLG_01630	CDS	822			COG5285	putative protein
AMANMOLG_01631	CDS	900				putative protein
AMANMOLG_01632	CDS	441	wecE_1	2.6.1.59	COG0399	dTDP-4-amino-4,6-dideoxygalactose transaminase
AMANMOLG_01633	CDS	564	wecE_2	2.6.1.59	COG0399	dTDP-4-amino-4,6-dideoxygalactose transaminase
AMANMOLG_01634	CDS	666	lpxD	2.3.1.191		UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
AMANMOLG_01635	CDS	501				hypothetical protein
AMANMOLG_01636	CDS	696				putative protein
AMANMOLG_01637	CDS	1560				hypothetical protein
AMANMOLG_01638	CDS	363	gmd_1	4.2.1.47		GDP-mannose 4,6-dehydratase
AMANMOLG_01639	CDS	840	COQ3_2	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
AMANMOLG_01640	CDS	249				hypothetical protein
AMANMOLG_01641	CDS	1299				putative protein
AMANMOLG_01642	CDS	1023	gmd_2	4.2.1.47	COG1089	GDP-mannose 4,6-dehydratase
AMANMOLG_01643	CDS	969	fcl_1	1.1.1.271	COG0451	GDP-L-fucose synthase
AMANMOLG_01644	CDS	732				hypothetical protein
AMANMOLG_01645	CDS	789		2.4.-.-	COG0463	putative glycosyltransferase
AMANMOLG_01646	CDS	897				hypothetical protein
AMANMOLG_01647	CDS	1011			COG0463	putative protein
AMANMOLG_01648	CDS	765	sap_1			Sulfolipid-1 exporter Sap
AMANMOLG_01649	CDS	960				hypothetical protein
AMANMOLG_01650	CDS	1041			COG0463	putative protein
AMANMOLG_01651	CDS	201				hypothetical protein
AMANMOLG_01652	CDS	1752		6.2.1.-	COG0318	Putative fatty-acid--CoA ligase fadD25
AMANMOLG_01653	CDS	3537	mmpL8_1		COG2409	Sulfolipid-1 exporter MmpL8
AMANMOLG_01654	CDS	786		2.1.1.-		Phthiotriol/phenolphthiotriol dimycocerosates methyltransferase
AMANMOLG_01655	CDS	1245		2.4.-.-	COG1819	putative glycosyltransferase
AMANMOLG_01656	CDS	786	wbbL2			putative protein
AMANMOLG_01657	CDS	1281		2.4.-.-	COG1819	putative glycosyltransferase
AMANMOLG_01658	CDS	6303	pks5	2.3.1.-	COG3321	Mycocerosic acid synthase-like polyketide synthase
AMANMOLG_01659	CDS	441				hypothetical protein
AMANMOLG_01660	CDS	1755		6.2.1.-	COG0318	Putative fatty-acid--CoA ligase fadD25
AMANMOLG_01661	CDS	1104	adh	1.1.1.1	COG1063	putative alcohol dehydrogenase adh
AMANMOLG_01662	CDS	567				hypothetical protein
AMANMOLG_01663	CDS	435				hypothetical protein
AMANMOLG_01664	CDS	1128		1.13.12.-	COG2070	Putative monooxygenase
AMANMOLG_01665	CDS	678	betI_2			HTH-type transcriptional regulator BetI
AMANMOLG_01666	CDS	237				hypothetical protein
AMANMOLG_01667	CDS	3156	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
AMANMOLG_01668	CDS	1392	dinB1_1	2.7.7.7	COG0389	DNA polymerase IV 1
AMANMOLG_01669	CDS	966	ansA	3.5.1.1	COG0252	putative L-asparaginase
AMANMOLG_01670	CDS	609	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
AMANMOLG_01671	CDS	885		5.4.99.-	COG0564	putative RNA pseudouridine synthase
AMANMOLG_01672	CDS	594	lprI		COG4461	Lipoprotein LprI
AMANMOLG_01673	CDS	411	glbN		COG2346	Group 1 truncated hemoglobin GlbN
AMANMOLG_01674	CDS	1026		1.-.-.-		putative oxidoreductase
AMANMOLG_01675	CDS	804		1.-.-.-		putative oxidoreductase
AMANMOLG_01676	CDS	228				hypothetical protein
AMANMOLG_01677	CDS	432				putative protein
AMANMOLG_01678	CDS	3555	dnaE1	2.7.7.7	COG0587	DNA polymerase III subunit alpha
AMANMOLG_01679	CDS	2283				putative PPE family protein PPE40
AMANMOLG_01680	CDS	432		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
AMANMOLG_01681	CDS	1389		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
AMANMOLG_01682	CDS	1866	plsB1		COG2937	Putative acyltransferase plsB1
AMANMOLG_01683	CDS	234				hypothetical protein
AMANMOLG_01684	CDS	1752	frdA	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
AMANMOLG_01685	CDS	744	frdB_2	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
AMANMOLG_01686	CDS	381	frdC		COG3029	Fumarate reductase subunit C
AMANMOLG_01687	CDS	378	frdD			Fumarate reductase subunit D
AMANMOLG_01688	CDS	528				putative HTH-type transcriptional regulator
AMANMOLG_01689	CDS	1179	mmpL2_2		COG2409	putative transport protein MmpL2
AMANMOLG_01690	CDS	447		1.1.98.-		F420H(2)-dependent quinone reductase
AMANMOLG_01691	CDS	1290	ilvA	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
AMANMOLG_01692	CDS	204			COG5450	Antitoxin VapB11
AMANMOLG_01693	CDS	405		3.1.-.-	COG1487	Ribonuclease VapC11
AMANMOLG_01694	CDS	1743	treZ	3.2.1.141	COG0296	Malto-oligosyltrehalose trehalohydrolase
AMANMOLG_01695	CDS	2298	treY	5.4.99.15	COG3280	Putative maltooligosyl trehalose synthase
AMANMOLG_01696	CDS	2166	glgX	3.2.1.-	COG1523	Glycogen operon protein GlgX 
AMANMOLG_01697	CDS	2190				hypothetical protein
AMANMOLG_01698	CDS	693				hypothetical protein
AMANMOLG_01699	CDS	450				hypothetical protein
AMANMOLG_01700	CDS	1380	bioA	2.6.1.62	COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
AMANMOLG_01701	CDS	1161	bioF1	2.3.1.47	COG0156	8-amino-7-oxononanoate synthase 1
AMANMOLG_01702	CDS	681	bioD	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD
AMANMOLG_01703	CDS	510				hypothetical protein
	repeat_region	1355				
AMANMOLG_01704	CDS	813				IS481 family transposase ISChy3
AMANMOLG_01705	CDS	1410				hypothetical protein
AMANMOLG_01706	CDS	609				hypothetical protein
AMANMOLG_01707	CDS	312				hypothetical protein
AMANMOLG_01708	CDS	216				hypothetical protein
AMANMOLG_01709	CDS	1152				ISNCY family transposase ISBli16
AMANMOLG_01710	CDS	192				hypothetical protein
AMANMOLG_01711	CDS	432				hypothetical protein
AMANMOLG_01712	CDS	258				hypothetical protein
AMANMOLG_01713	CDS	468				hypothetical protein
AMANMOLG_01714	CDS	1017				hypothetical protein
AMANMOLG_01715	CDS	219	mazE9			Antitoxin MazE9
AMANMOLG_01716	CDS	354	mazF9	3.1.-.-	COG2337	Endoribonuclease MazF9
AMANMOLG_01717	CDS	1650	cocE_1	3.1.1.84		Cocaine esterase
AMANMOLG_01718	CDS	630				hypothetical protein
AMANMOLG_01719	CDS	327				hypothetical protein
AMANMOLG_01720	CDS	1689				hypothetical protein
AMANMOLG_01721	CDS	564				hypothetical protein
AMANMOLG_01722	CDS	975				hypothetical protein
AMANMOLG_01723	CDS	684	npt	2.7.8.7		4'-phosphopantetheinyl transferase Npt
AMANMOLG_01724	CDS	897	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
AMANMOLG_01725	CDS	582			COG2452	putative protein
AMANMOLG_01726	CDS	1380				IS607 family transposase IS1602
AMANMOLG_01727	CDS	1206	fadA_1	2.3.1.16		3-ketoacyl-CoA thiolase
AMANMOLG_01728	CDS	1233	mmgC_2	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
AMANMOLG_01729	CDS	687	mntR			HTH-type transcriptional regulator MntR
AMANMOLG_01730	CDS	1764				hypothetical protein
AMANMOLG_01731	CDS	975	ribF			Bifunctional riboflavin kinase/FMN adenylyltransferase
AMANMOLG_01732	CDS	270	rpsO		COG0184	30S ribosomal protein S15
AMANMOLG_01733	CDS	516				hypothetical protein
AMANMOLG_01734	CDS	2475	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
AMANMOLG_01735	CDS	1317		3.4.24.-	COG0612	putative zinc protease
AMANMOLG_01736	CDS	1035	nmoA	1.13.12.-	COG2070	Nitronate monooxygenase
AMANMOLG_01737	CDS	645	ald_1	1.4.1.1	COG0686	Alanine dehydrogenase
AMANMOLG_01738	CDS	450	ald_2	1.4.1.1	COG0686	Alanine dehydrogenase
AMANMOLG_01739	CDS	516	decR		COG1522	DNA-binding transcriptional activator DecR
AMANMOLG_01740	CDS	471				hypothetical protein
AMANMOLG_01741	CDS	918				hypothetical protein
AMANMOLG_01742	CDS	1077	ophA1	1.-.-.-		Phthalate dioxygenase reductase
AMANMOLG_01743	CDS	558				hypothetical protein
AMANMOLG_01744	CDS	135				hypothetical protein
AMANMOLG_01745	CDS	693	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
AMANMOLG_01746	CDS	474				hypothetical protein
AMANMOLG_01747	CDS	105				hypothetical protein
AMANMOLG_01748	CDS	453				hypothetical protein
AMANMOLG_01749	CDS	1107				PPE family protein PPE15
AMANMOLG_01750	CDS	828				hypothetical protein
AMANMOLG_01751	CDS	1185				PPE family protein PPE15
AMANMOLG_01752	CDS	783	baiA	1.1.1.392		3-alpha-hydroxycholanate dehydrogenase (NADP(+))
AMANMOLG_01753	CDS	738				hypothetical protein
AMANMOLG_01754	CDS	801	thyA	2.1.1.45	COG0207	Thymidylate synthase ThyA
AMANMOLG_01755	CDS	486	folA	1.5.1.3	COG0262	Dihydrofolate reductase
AMANMOLG_01756	CDS	420				hypothetical protein
AMANMOLG_01757	CDS	1095				hypothetical protein
AMANMOLG_01758	CDS	270				hypothetical protein
AMANMOLG_01759	CDS	396		3.1.-.-	COG3742	Ribonuclease VapC42
AMANMOLG_01760	CDS	216			COG5450	Antitoxin VapB21
AMANMOLG_01761	CDS	417		3.1.-.-		Ribonuclease VapC21
AMANMOLG_01762	CDS	1623				hypothetical protein
AMANMOLG_01763	CDS	753	thyX	2.1.1.148	COG1351	Flavin-dependent thymidylate synthase
AMANMOLG_01764	CDS	903	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
AMANMOLG_01765	CDS	1677	rnj	3.1.-.-	COG0595	Ribonuclease J
AMANMOLG_01766	CDS	891				hypothetical protein
AMANMOLG_01767	CDS	819		1.-.-.-		putative oxidoreductase
AMANMOLG_01768	CDS	315				hypothetical protein
AMANMOLG_01769	CDS	2304	ftsK		COG1674	DNA translocase FtsK
AMANMOLG_01770	CDS	495	argA	2.3.1.1	COG1246	Amino-acid acetyltransferase
AMANMOLG_01771	CDS	630	pgsA	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
AMANMOLG_01772	CDS	339	clgR			Transcriptional regulator ClgR
AMANMOLG_01773	CDS	813			COG1842	35 kDa protein
AMANMOLG_01774	CDS	813				hypothetical protein
AMANMOLG_01775	CDS	405				putative proteinA
AMANMOLG_01776	CDS	1578				hypothetical protein
AMANMOLG_01777	CDS	450	ephG	3.3.2.10	COG4308	Epoxide hydrolase EphG
AMANMOLG_01778	CDS	1167	rebG	4.3.3.5		4'-demethylrebeccamycin synthase
AMANMOLG_01779	CDS	207				hypothetical protein
AMANMOLG_01780	CDS	2373	recA		COG0468	Protein RecA
AMANMOLG_01781	CDS	537	recX		COG2137	Regulatory protein RecX
AMANMOLG_01782	CDS	993				hypothetical protein
AMANMOLG_01783	CDS	855				hypothetical protein
AMANMOLG_01784	CDS	1539	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
AMANMOLG_01785	CDS	615				hypothetical protein
AMANMOLG_01786	CDS	1353				putative protein
AMANMOLG_01787	CDS	906				hypothetical protein
AMANMOLG_01788	CDS	696				hypothetical protein
AMANMOLG_01789	CDS	945	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
AMANMOLG_01790	CDS	870	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
AMANMOLG_01791	CDS	1488	hflX		COG2262	GTPase HflX
AMANMOLG_01792	CDS	1161	mmgC_3	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
AMANMOLG_01793	CDS	1194			COG0861	putative membrane protein
AMANMOLG_01794	CDS	2100				hypothetical protein
AMANMOLG_01795	CDS	711	lexA	3.4.21.88	COG1974	LexA repressor
AMANMOLG_01796	CDS	498				hypothetical protein
AMANMOLG_01797	CDS	465	nrdR		COG1327	Transcriptional repressor NrdR
AMANMOLG_01798	CDS	519				hypothetical protein
AMANMOLG_01799	CDS	687			COG0384	putative protein
AMANMOLG_01800	CDS	1026			COG0596	putative protein
AMANMOLG_01801	CDS	975				hypothetical protein
AMANMOLG_01802	CDS	1416	sthA_1	1.6.1.1	COG1249	putative soluble pyridine nucleotide transhydrogenase
AMANMOLG_01803	CDS	1083				hypothetical protein
AMANMOLG_01804	CDS	693	ideR		COG1321	Iron-dependent repressor IdeR
AMANMOLG_01805	CDS	972	sigB		COG0568	RNA polymerase sigma factor SigB
AMANMOLG_01806	CDS	447				hypothetical protein
AMANMOLG_01807	CDS	249				hypothetical protein
AMANMOLG_01808	CDS	975				hypothetical protein
AMANMOLG_01809	CDS	189				hypothetical protein
AMANMOLG_01810	CDS	384				hypothetical protein
AMANMOLG_01811	CDS	429	rutC	1.-.-.-		Putative aminoacrylate peracid reductase RutC
AMANMOLG_01812	CDS	1587	sigA		COG0568	RNA polymerase sigma factor SigA
AMANMOLG_01813	CDS	798	ppgK	2.7.1.63	COG1940	Polyphosphate glucokinase
AMANMOLG_01814	CDS	834	suhB	3.1.3.25	COG0483	Inositol-1-monophosphatase SuhB
AMANMOLG_01815	CDS	414				hypothetical protein
AMANMOLG_01816	CDS	303				hypothetical protein
AMANMOLG_01817	CDS	432				hypothetical protein
AMANMOLG_01818	CDS	465	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
AMANMOLG_01819	CDS	780				hypothetical protein
AMANMOLG_01820	CDS	708				hypothetical protein
AMANMOLG_01821	CDS	369				hypothetical protein
AMANMOLG_01822	CDS	672				hypothetical protein
AMANMOLG_01823	CDS	663	trkA_1		COG0569	Trk system potassium uptake protein TrkA
AMANMOLG_01824	CDS	684	trkA_2		COG0569	Trk system potassium uptake protein TrkA
AMANMOLG_01825	CDS	2091	kimA		COG0531	Potassium transporter KimA
AMANMOLG_01826	CDS	1218	rlmCD	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
AMANMOLG_01827	CDS	906		3.6.3.-	COG1131	Fluoroquinolones export ATP-binding protein
AMANMOLG_01828	CDS	714				Fluoroquinolones export permease protein
AMANMOLG_01829	CDS	759				Fluoroquinolones export permease protein
AMANMOLG_01830	CDS	1287			COG1055	putative transporter
AMANMOLG_01831	CDS	1290			COG1055	putative transporter
AMANMOLG_01832	CDS	498				hypothetical protein
AMANMOLG_01833	CDS	1917	dxs_1	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
AMANMOLG_01834	CDS	1317	rnd	3.1.13.5		Ribonuclease D
AMANMOLG_01835	CDS	837				hypothetical protein
AMANMOLG_01836	CDS	831		4.2.1.17	COG1024	putative enoyl-CoA hydratase echA12
AMANMOLG_01837	CDS	1119	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
AMANMOLG_01838	CDS	1359	hemY	1.3.3.4	COG1232	Protoporphyrinogen oxidase
AMANMOLG_01839	CDS	696			COG3253	putative protein
AMANMOLG_01840	CDS	753				hypothetical protein
AMANMOLG_01841	CDS	411	msrB	1.8.4.12		Peptide methionine sulfoxide reductase MsrB
